"indicatore","territorio","anno","valore"
"saldo_migratorio_totale","Bologna",2012,10.5
"saldo_migratorio_totale","Bologna",2013,8.3
"saldo_migratorio_totale","Bologna",2014,6
"saldo_migratorio_totale","Bologna",2015,7.1
"saldo_migratorio_totale","Bologna",2016,8.3
"saldo_migratorio_totale","Bologna",2017,7
"saldo_migratorio_totale","Bologna",2018,9
"saldo_migratorio_totale","Bologna",2019,10.1
"saldo_migratorio_totale","Bologna",2020,6.1
"saldo_migratorio_totale","Bologna",2021,7.2
"saldo_migratorio_totale","Bologna",2022,9.6
"saldo_migratorio_totale","Bologna",2023,9.2
"saldo_migratorio_totale","Bologna",2024,8.4
"saldo_migratorio_totale","Bologna",2025,9.2
"saldo_migratorio_totale","Ferrara",2002,6.1
"saldo_migratorio_totale","Ferrara",2003,10.1
"saldo_migratorio_totale","Ferrara",2004,11.3
"saldo_migratorio_totale","Ferrara",2005,9.6
"saldo_migratorio_totale","Ferrara",2006,9.7
"saldo_migratorio_totale","Ferrara",2007,12.9
"saldo_migratorio_totale","Ferrara",2008,11.2
"saldo_migratorio_totale","Ferrara",2009,7.4
"saldo_migratorio_totale","Ferrara",2010,7.3
"saldo_migratorio_totale","Ferrara",2011,2.8
"saldo_migratorio_totale","Ferrara",2012,4.4
"saldo_migratorio_totale","Ferrara",2013,3.3
"saldo_migratorio_totale","Ferrara",2014,3.4
"saldo_migratorio_totale","Ferrara",2015,0.9
"saldo_migratorio_totale","Ferrara",2016,-0.7
"saldo_migratorio_totale","Ferrara",2017,4.7
"saldo_migratorio_totale","Ferrara",2018,5.4
"saldo_migratorio_totale","Ferrara",2019,6.1
"saldo_migratorio_totale","Ferrara",2020,4.3
"saldo_migratorio_totale","Ferrara",2021,7.5
"saldo_migratorio_totale","Ferrara",2022,10
"saldo_migratorio_totale","Ferrara",2023,9.5
"saldo_migratorio_totale","Ferrara",2024,9.8
"saldo_migratorio_totale","Ferrara",2025,10.9
"saldo_migratorio_totale","Ravenna",2002,12.6
"saldo_migratorio_totale","Ravenna",2003,15.8
"saldo_migratorio_totale","Ravenna",2004,15.4
"saldo_migratorio_totale","Ravenna",2005,14
"saldo_migratorio_totale","Ravenna",2006,12.5
"saldo_migratorio_totale","Ravenna",2007,19.3
"saldo_migratorio_totale","Ravenna",2008,18.2
"saldo_migratorio_totale","Ravenna",2009,11.6
"saldo_migratorio_totale","Ravenna",2010,8.6
"saldo_migratorio_totale","Ravenna",2011,8
"saldo_migratorio_totale","Ravenna",2012,6.9
"saldo_migratorio_totale","Ravenna",2013,4.9
"saldo_migratorio_totale","Ravenna",2014,1.1
"saldo_migratorio_totale","Ravenna",2015,3.6
"saldo_migratorio_totale","Ravenna",2016,4.2
"saldo_migratorio_totale","Ravenna",2017,5
"saldo_migratorio_totale","Ravenna",2018,2.2
"saldo_migratorio_totale","Ravenna",2019,7.6
"saldo_migratorio_totale","Ravenna",2020,6.5
"saldo_migratorio_totale","Ravenna",2021,7.9
"saldo_migratorio_totale","Ravenna",2022,9.8
"saldo_migratorio_totale","Ravenna",2023,8.7
"saldo_migratorio_totale","Ravenna",2024,7
"saldo_migratorio_totale","Ravenna",2025,8.6
"saldo_migratorio_totale","Forli'",2002,10.9
"saldo_migratorio_totale","Forli'",2003,14.3
"saldo_migratorio_totale","Forli'",2004,11.5
"saldo_migratorio_totale","Forli'",2005,9.4
"saldo_migratorio_totale","Forli'",2006,8
"saldo_migratorio_totale","Forli'",2007,13.6
"saldo_migratorio_totale","Forli'",2008,12.9
"saldo_migratorio_totale","Forli'",2009,11.1
"saldo_migratorio_totale","Forli'",2010,7.4
"saldo_migratorio_totale","Forli'",2011,5.5
"saldo_migratorio_totale","Forli'",2012,4.4
"saldo_migratorio_totale","Forli'",2013,4.3
"saldo_migratorio_totale","Forli'",2014,0.3
"saldo_migratorio_totale","Forli'",2015,0
"saldo_migratorio_totale","Forli'",2016,2
"saldo_migratorio_totale","Forli'",2017,5.3
"saldo_migratorio_totale","Forli'",2018,7.6
"saldo_migratorio_totale","Forli'",2019,6.9
"saldo_migratorio_totale","Forli'",2020,5.4
"saldo_migratorio_totale","Forli'",2021,6.2
"saldo_migratorio_totale","Forli'",2022,7.9
"saldo_migratorio_totale","Forli'",2023,8.4
"saldo_migratorio_totale","Forli'",2024,7.1
"saldo_migratorio_totale","Forli'",2025,8.2
"saldo_migratorio_totale","Rimini",2002,9.8
"saldo_migratorio_totale","Rimini",2003,13.9
"saldo_migratorio_totale","Rimini",2004,14.2
"saldo_migratorio_totale","Rimini",2005,10.6
"saldo_migratorio_totale","Rimini",2006,12.6
"saldo_migratorio_totale","Rimini",2007,12.9
"saldo_migratorio_totale","Rimini",2008,14
"saldo_migratorio_totale","Rimini",2009,10.4
"saldo_migratorio_totale","Rimini",2010,9.7
"saldo_migratorio_totale","Rimini",2011,6.3
"saldo_migratorio_totale","Rimini",2012,10.2
"saldo_migratorio_totale","Rimini",2013,7
"saldo_migratorio_totale","Rimini",2014,3.7
"saldo_migratorio_totale","Rimini",2015,3
"saldo_migratorio_totale","Rimini",2016,5.7
"saldo_migratorio_totale","Rimini",2017,4.6
"saldo_migratorio_totale","Rimini",2018,7.9
"saldo_migratorio_totale","Rimini",2019,7.2
"saldo_migratorio_totale","Rimini",2020,4.4
"saldo_migratorio_totale","Rimini",2021,5.7
"saldo_migratorio_totale","Rimini",2022,7.5
"saldo_migratorio_totale","Rimini",2023,7.9
"saldo_migratorio_totale","Rimini",2024,7.2
"saldo_migratorio_totale","Rimini",2025,7.4
"saldo_migratorio_totale","Emilia-Romagna",2002,10.3
"saldo_migratorio_totale","Emilia-Romagna",2003,14.5
"saldo_migratorio_totale","Emilia-Romagna",2004,13.5
"saldo_migratorio_totale","Emilia-Romagna",2005,9.9
"saldo_migratorio_totale","Emilia-Romagna",2006,9.1
"saldo_migratorio_totale","Emilia-Romagna",2007,13.7
"saldo_migratorio_totale","Emilia-Romagna",2008,15.2
"saldo_migratorio_totale","Emilia-Romagna",2009,9.3
"saldo_migratorio_totale","Emilia-Romagna",2010,8.4
"saldo_migratorio_totale","Emilia-Romagna",2011,6.1
"saldo_migratorio_totale","Emilia-Romagna",2012,7.7
"saldo_migratorio_totale","Emilia-Romagna",2013,6
"saldo_migratorio_totale","Emilia-Romagna",2014,3
"saldo_migratorio_totale","Emilia-Romagna",2015,3.8
"saldo_migratorio_totale","Emilia-Romagna",2016,4.3
"saldo_migratorio_totale","Emilia-Romagna",2017,5.4
"saldo_migratorio_totale","Emilia-Romagna",2018,6.9
"saldo_migratorio_totale","Emilia-Romagna",2019,7.8
"saldo_migratorio_totale","Emilia-Romagna",2020,5
"saldo_migratorio_totale","Emilia-Romagna",2021,6.4
"saldo_migratorio_totale","Emilia-Romagna",2022,9.1
"saldo_migratorio_totale","Emilia-Romagna",2023,8.9
"saldo_migratorio_totale","Emilia-Romagna",2024,8.1
"saldo_migratorio_totale","Emilia-Romagna",2025,8.6
"saldo_migratorio_totale","ITALIA",2002,3.7
"saldo_migratorio_totale","ITALIA",2003,8.2
"saldo_migratorio_totale","ITALIA",2004,7.2
"saldo_migratorio_totale","ITALIA",2005,4.4
"saldo_migratorio_totale","ITALIA",2006,3.8
"saldo_migratorio_totale","ITALIA",2007,8.5
"saldo_migratorio_totale","ITALIA",2008,7.2
"saldo_migratorio_totale","ITALIA",2009,4.9
"saldo_migratorio_totale","ITALIA",2010,4.7
"saldo_migratorio_totale","ITALIA",2011,3.4
"saldo_migratorio_totale","ITALIA",2012,4.2
"saldo_migratorio_totale","ITALIA",2013,2.6
"saldo_migratorio_totale","ITALIA",2014,0.8
"saldo_migratorio_totale","ITALIA",2015,0.5
"saldo_migratorio_totale","ITALIA",2016,0.7
"saldo_migratorio_totale","ITALIA",2017,1
"saldo_migratorio_totale","ITALIA",2018,1.2
"saldo_migratorio_totale","ITALIA",2019,2.6
"saldo_migratorio_totale","ITALIA",2020,1.5
"saldo_migratorio_totale","ITALIA",2021,2.7
"saldo_migratorio_totale","ITALIA",2022,4.4
"saldo_migratorio_totale","ITALIA",2023,4.8
"saldo_migratorio_totale","ITALIA",2024,4.5
"saldo_migratorio_totale","ITALIA",2025,5
