"indicatore","territorio","anno","valore"
"0-14 anni","Ravenna",2009,12.6
"0-14 anni","Ravenna",2010,12.7
"0-14 anni","Ravenna",2011,12.9
"0-14 anni","Ravenna",2012,13
"0-14 anni","Ravenna",2013,13.1
"0-14 anni","Ravenna",2014,13.1
"0-14 anni","Ravenna",2015,13.1
"0-14 anni","Ravenna",2016,13
"0-14 anni","Ravenna",2017,12.9
"0-14 anni","Ravenna",2018,12.7
"0-14 anni","Ravenna",2019,12.6
"0-14 anni","Ravenna",2020,12.42
"0-14 anni","Ravenna",2021,12.3284
"0-14 anni","Ravenna",2022,12.1048
"0-14 anni","Ravenna",2023,11.8966
"0-14 anni","Ravenna",2024,11.6
"0-14 anni","Ravenna",2025,11.3
"0-14 anni","Ravenna",2026,11
"0-14 anni","Forli'",2002,11.8
"0-14 anni","Forli'",2003,12
"0-14 anni","Forli'",2004,12.2
"0-14 anni","Forli'",2005,12.3
"0-14 anni","Forli'",2006,12.5
"0-14 anni","Forli'",2007,12.7
"0-14 anni","Forli'",2008,12.9
"0-14 anni","Forli'",2009,13.1
"0-14 anni","Forli'",2010,13.3
"0-14 anni","Forli'",2011,13.4
"0-14 anni","Forli'",2012,13.5
"0-14 anni","Forli'",2013,13.6
"0-14 anni","Forli'",2014,13.6
"0-14 anni","Forli'",2015,13.6
"0-14 anni","Forli'",2016,13.5
"0-14 anni","Forli'",2017,13.4
"0-14 anni","Forli'",2018,13.3
"0-14 anni","Forli'",2019,13.2
"0-14 anni","Forli'",2020,12.93
"0-14 anni","Forli'",2021,12.7658
"0-14 anni","Forli'",2022,12.5397
"0-14 anni","Forli'",2023,12.3231
"0-14 anni","Forli'",2024,12.1
"0-14 anni","Forli'",2025,11.8
"0-14 anni","Forli'",2026,11.5
"0-14 anni","Rimini",2002,12.8
"0-14 anni","Rimini",2003,13.1
"0-14 anni","Rimini",2004,13.2
"0-14 anni","Rimini",2005,13.4
"0-14 anni","Rimini",2006,13.6
"0-14 anni","Rimini",2007,13.6
"0-14 anni","Rimini",2008,13.7
"0-14 anni","Rimini",2009,13.8
"0-14 anni","Rimini",2010,13.9
"0-14 anni","Rimini",2011,13.9
"0-14 anni","Rimini",2012,13.9
"0-14 anni","Rimini",2013,14
"0-14 anni","Rimini",2014,14
"0-14 anni","Rimini",2015,13.9
"0-14 anni","Rimini",2016,13.8
"0-14 anni","Rimini",2017,13.6
"0-14 anni","Rimini",2018,13.4
"0-14 anni","Rimini",2019,13.2
"0-14 anni","Rimini",2020,13.01
"0-14 anni","Rimini",2021,12.8478
"0-14 anni","Rimini",2022,12.6043
"0-14 anni","Rimini",2023,12.2596
"0-14 anni","Rimini",2024,11.9
"0-14 anni","Rimini",2025,11.5
"0-14 anni","Rimini",2026,11.1
"0-14 anni","Emilia-Romagna",2002,11.7
"0-14 anni","Emilia-Romagna",2003,11.9
"0-14 anni","Emilia-Romagna",2004,12.1
"0-14 anni","Emilia-Romagna",2005,12.3
"0-14 anni","Emilia-Romagna",2006,12.5
"0-14 anni","Emilia-Romagna",2007,12.7
"0-14 anni","Emilia-Romagna",2008,12.9
"0-14 anni","Emilia-Romagna",2009,13.1
"0-14 anni","Emilia-Romagna",2010,13.3
"0-14 anni","Emilia-Romagna",2011,13.4
"0-14 anni","Emilia-Romagna",2012,13.5
"0-14 anni","Emilia-Romagna",2013,13.5
"0-14 anni","Emilia-Romagna",2014,13.5
"0-14 anni","Emilia-Romagna",2015,13.5
"0-14 anni","Emilia-Romagna",2016,13.5
"0-14 anni","Emilia-Romagna",2017,13.3
"0-14 anni","Emilia-Romagna",2018,13.2
"0-14 anni","Emilia-Romagna",2019,13.1
"0-14 anni","Emilia-Romagna",2020,12.89
"0-14 anni","Emilia-Romagna",2021,12.7457
"0-14 anni","Emilia-Romagna",2022,12.58
"0-14 anni","Emilia-Romagna",2023,12.3422
"0-14 anni","Emilia-Romagna",2024,12.1
"0-14 anni","Emilia-Romagna",2025,11.8
"0-14 anni","Emilia-Romagna",2026,11.5
"0-14 anni","ITALIA",2002,14.2
"0-14 anni","ITALIA",2003,14.2
"0-14 anni","ITALIA",2004,14.2
"0-14 anni","ITALIA",2005,14.1
"0-14 anni","ITALIA",2006,14.1
"0-14 anni","ITALIA",2007,14.1
"0-14 anni","ITALIA",2008,14.1
"0-14 anni","ITALIA",2009,14.1
"0-14 anni","ITALIA",2010,14.1
"0-14 anni","ITALIA",2011,14.1
"0-14 anni","ITALIA",2012,14
"0-14 anni","ITALIA",2013,14
"0-14 anni","ITALIA",2014,13.9
"0-14 anni","ITALIA",2015,13.8
"0-14 anni","ITALIA",2016,13.7
"0-14 anni","ITALIA",2017,13.5
"0-14 anni","ITALIA",2018,13.4
"0-14 anni","ITALIA",2019,13.2
"0-14 anni","ITALIA",2020,12.96
"0-14 anni","ITALIA",2021,12.8917
"0-14 anni","ITALIA",2022,12.6881
"0-14 anni","ITALIA",2023,12.4482
"0-14 anni","ITALIA",2024,12.2
"0-14 anni","ITALIA",2025,11.9
"0-14 anni","ITALIA",2026,11.6
