"indicatore","territorio","anno","valore"
"tasso_di_fecondità_totale","Bologna",2003,1.21
"tasso_di_fecondità_totale","Bologna",2004,1.3
"tasso_di_fecondità_totale","Bologna",2005,1.3
"tasso_di_fecondità_totale","Bologna",2006,1.37
"tasso_di_fecondità_totale","Bologna",2007,1.39
"tasso_di_fecondità_totale","Bologna",2008,1.4
"tasso_di_fecondità_totale","Bologna",2009,1.46
"tasso_di_fecondità_totale","Bologna",2010,1.41
"tasso_di_fecondità_totale","Bologna",2011,1.42
"tasso_di_fecondità_totale","Bologna",2012,1.4
"tasso_di_fecondità_totale","Bologna",2013,1.43
"tasso_di_fecondità_totale","Bologna",2014,1.41
"tasso_di_fecondità_totale","Bologna",2015,1.4
"tasso_di_fecondità_totale","Bologna",2016,1.37
"tasso_di_fecondità_totale","Bologna",2017,1.32
"tasso_di_fecondità_totale","Bologna",2018,1.33
"tasso_di_fecondità_totale","Bologna",2019,1.27
"tasso_di_fecondità_totale","Bologna",2020,1.22
"tasso_di_fecondità_totale","Bologna",2021,1.23
"tasso_di_fecondità_totale","Bologna",2022,1.21
"tasso_di_fecondità_totale","Bologna",2023,1.14
"tasso_di_fecondità_totale","Bologna",2024,1.15
"tasso_di_fecondità_totale","Bologna",2025,1.09
"tasso_di_fecondità_totale","Ferrara",2002,0.97
"tasso_di_fecondità_totale","Ferrara",2003,1
"tasso_di_fecondità_totale","Ferrara",2004,1.08
"tasso_di_fecondità_totale","Ferrara",2005,1.1
"tasso_di_fecondità_totale","Ferrara",2006,1.17
"tasso_di_fecondità_totale","Ferrara",2007,1.21
"tasso_di_fecondità_totale","Ferrara",2008,1.31
"tasso_di_fecondità_totale","Ferrara",2009,1.33
"tasso_di_fecondità_totale","Ferrara",2010,1.37
"tasso_di_fecondità_totale","Ferrara",2011,1.33
"tasso_di_fecondità_totale","Ferrara",2012,1.33
"tasso_di_fecondità_totale","Ferrara",2013,1.28
"tasso_di_fecondità_totale","Ferrara",2014,1.26
"tasso_di_fecondità_totale","Ferrara",2015,1.21
"tasso_di_fecondità_totale","Ferrara",2016,1.21
"tasso_di_fecondità_totale","Ferrara",2017,1.23
"tasso_di_fecondità_totale","Ferrara",2018,1.21
"tasso_di_fecondità_totale","Ferrara",2019,1.22
"tasso_di_fecondità_totale","Ferrara",2020,1.14
"tasso_di_fecondità_totale","Ferrara",2021,1.21
"tasso_di_fecondità_totale","Ferrara",2022,1.2
"tasso_di_fecondità_totale","Ferrara",2023,1.16
"tasso_di_fecondità_totale","Ferrara",2024,1.11
"tasso_di_fecondità_totale","Ferrara",2025,1.1
"tasso_di_fecondità_totale","Ravenna",2002,1.18
"tasso_di_fecondità_totale","Ravenna",2003,1.22
"tasso_di_fecondità_totale","Ravenna",2004,1.27
"tasso_di_fecondità_totale","Ravenna",2005,1.33
"tasso_di_fecondità_totale","Ravenna",2006,1.42
"tasso_di_fecondità_totale","Ravenna",2007,1.45
"tasso_di_fecondità_totale","Ravenna",2008,1.54
"tasso_di_fecondità_totale","Ravenna",2009,1.54
"tasso_di_fecondità_totale","Ravenna",2010,1.49
"tasso_di_fecondità_totale","Ravenna",2011,1.48
"tasso_di_fecondità_totale","Ravenna",2012,1.48
"tasso_di_fecondità_totale","Ravenna",2013,1.43
"tasso_di_fecondità_totale","Ravenna",2014,1.43
"tasso_di_fecondità_totale","Ravenna",2015,1.41
"tasso_di_fecondità_totale","Ravenna",2016,1.39
"tasso_di_fecondità_totale","Ravenna",2017,1.37
"tasso_di_fecondità_totale","Ravenna",2018,1.36
"tasso_di_fecondità_totale","Ravenna",2019,1.3
"tasso_di_fecondità_totale","Ravenna",2020,1.28
"tasso_di_fecondità_totale","Ravenna",2021,1.3
"tasso_di_fecondità_totale","Ravenna",2022,1.23
"tasso_di_fecondità_totale","Ravenna",2023,1.21
"tasso_di_fecondità_totale","Ravenna",2024,1.17
"tasso_di_fecondità_totale","Ravenna",2025,1.07
"tasso_di_fecondità_totale","Forli'",2002,1.2
"tasso_di_fecondità_totale","Forli'",2003,1.23
"tasso_di_fecondità_totale","Forli'",2004,1.33
"tasso_di_fecondità_totale","Forli'",2005,1.31
"tasso_di_fecondità_totale","Forli'",2006,1.38
"tasso_di_fecondità_totale","Forli'",2007,1.4
"tasso_di_fecondità_totale","Forli'",2008,1.45
"tasso_di_fecondità_totale","Forli'",2009,1.47
"tasso_di_fecondità_totale","Forli'",2010,1.51
"tasso_di_fecondità_totale","Forli'",2011,1.49
"tasso_di_fecondità_totale","Forli'",2012,1.48
"tasso_di_fecondità_totale","Forli'",2013,1.47
"tasso_di_fecondità_totale","Forli'",2014,1.42
"tasso_di_fecondità_totale","Forli'",2015,1.4
"tasso_di_fecondità_totale","Forli'",2016,1.4
"tasso_di_fecondità_totale","Forli'",2017,1.35
"tasso_di_fecondità_totale","Forli'",2018,1.35
"tasso_di_fecondità_totale","Forli'",2019,1.25
"tasso_di_fecondità_totale","Forli'",2020,1.25
"tasso_di_fecondità_totale","Forli'",2021,1.26
"tasso_di_fecondità_totale","Forli'",2022,1.32
"tasso_di_fecondità_totale","Forli'",2023,1.27
"tasso_di_fecondità_totale","Forli'",2024,1.17
"tasso_di_fecondità_totale","Forli'",2025,1.09
"tasso_di_fecondità_totale","Rimini",2002,1.26
"tasso_di_fecondità_totale","Rimini",2003,1.25
"tasso_di_fecondità_totale","Rimini",2004,1.27
"tasso_di_fecondità_totale","Rimini",2005,1.35
"tasso_di_fecondità_totale","Rimini",2006,1.36
"tasso_di_fecondità_totale","Rimini",2007,1.43
"tasso_di_fecondità_totale","Rimini",2008,1.56
"tasso_di_fecondità_totale","Rimini",2009,1.46
"tasso_di_fecondità_totale","Rimini",2010,1.56
"tasso_di_fecondità_totale","Rimini",2011,1.44
"tasso_di_fecondità_totale","Rimini",2012,1.47
"tasso_di_fecondità_totale","Rimini",2013,1.44
"tasso_di_fecondità_totale","Rimini",2014,1.41
"tasso_di_fecondità_totale","Rimini",2015,1.42
"tasso_di_fecondità_totale","Rimini",2016,1.33
"tasso_di_fecondità_totale","Rimini",2017,1.3
