"indicatore","territorio","anno","valore"
"quoziente_di_natalità","Bologna",2016,7.8
"quoziente_di_natalità","Bologna",2017,7.4
"quoziente_di_natalità","Bologna",2018,7.4
"quoziente_di_natalità","Bologna",2019,7
"quoziente_di_natalità","Bologna",2020,6.8
"quoziente_di_natalità","Bologna",2021,6.9
"quoziente_di_natalità","Bologna",2022,6.7
"quoziente_di_natalità","Bologna",2023,6.4
"quoziente_di_natalità","Bologna",2024,6.5
"quoziente_di_natalità","Bologna",2025,6.1
"quoziente_di_natalità","Ferrara",2002,6.6
"quoziente_di_natalità","Ferrara",2003,6.8
"quoziente_di_natalità","Ferrara",2004,7.2
"quoziente_di_natalità","Ferrara",2005,7.2
"quoziente_di_natalità","Ferrara",2006,7.5
"quoziente_di_natalità","Ferrara",2007,7.6
"quoziente_di_natalità","Ferrara",2008,8
"quoziente_di_natalità","Ferrara",2009,7.9
"quoziente_di_natalità","Ferrara",2010,7.9
"quoziente_di_natalità","Ferrara",2011,7.6
"quoziente_di_natalità","Ferrara",2012,7.4
"quoziente_di_natalità","Ferrara",2013,6.8
"quoziente_di_natalità","Ferrara",2014,6.5
"quoziente_di_natalità","Ferrara",2015,6.1
"quoziente_di_natalità","Ferrara",2016,5.9
"quoziente_di_natalità","Ferrara",2017,5.9
"quoziente_di_natalità","Ferrara",2018,5.7
"quoziente_di_natalità","Ferrara",2019,5.7
"quoziente_di_natalità","Ferrara",2020,5.2
"quoziente_di_natalità","Ferrara",2021,5.5
"quoziente_di_natalità","Ferrara",2022,5.4
"quoziente_di_natalità","Ferrara",2023,5.3
"quoziente_di_natalità","Ferrara",2024,5.1
"quoziente_di_natalità","Ferrara",2025,5
"quoziente_di_natalità","Ravenna",2002,8.4
"quoziente_di_natalità","Ravenna",2003,8.5
"quoziente_di_natalità","Ravenna",2004,8.7
"quoziente_di_natalità","Ravenna",2005,8.8
"quoziente_di_natalità","Ravenna",2006,9.3
"quoziente_di_natalità","Ravenna",2007,9.4
"quoziente_di_natalità","Ravenna",2008,9.8
"quoziente_di_natalità","Ravenna",2009,9.6
"quoziente_di_natalità","Ravenna",2010,9.1
"quoziente_di_natalità","Ravenna",2011,8.9
"quoziente_di_natalità","Ravenna",2012,8.6
"quoziente_di_natalità","Ravenna",2013,8.1
"quoziente_di_natalità","Ravenna",2014,7.9
"quoziente_di_natalità","Ravenna",2015,7.5
"quoziente_di_natalità","Ravenna",2016,7.2
"quoziente_di_natalità","Ravenna",2017,7
"quoziente_di_natalità","Ravenna",2018,6.9
"quoziente_di_natalità","Ravenna",2019,6.4
"quoziente_di_natalità","Ravenna",2020,6.3
"quoziente_di_natalità","Ravenna",2021,6.3
"quoziente_di_natalità","Ravenna",2022,6
"quoziente_di_natalità","Ravenna",2023,5.9
"quoziente_di_natalità","Ravenna",2024,5.7
"quoziente_di_natalità","Ravenna",2025,5.2
"quoziente_di_natalità","Forli'",2002,8.7
"quoziente_di_natalità","Forli'",2003,8.9
"quoziente_di_natalità","Forli'",2004,9.5
"quoziente_di_natalità","Forli'",2005,9.2
"quoziente_di_natalità","Forli'",2006,9.6
"quoziente_di_natalità","Forli'",2007,9.5
"quoziente_di_natalità","Forli'",2008,9.7
