"indicatore","territorio","anno","valore"
"Indice di vecchiaia","Bologna",2012,183.8
"Indice di vecchiaia","Bologna",2013,184.3
"Indice di vecchiaia","Bologna",2014,185.3
"Indice di vecchiaia","Bologna",2015,186.2
"Indice di vecchiaia","Bologna",2016,186.8
"Indice di vecchiaia","Bologna",2017,188.1
"Indice di vecchiaia","Bologna",2018,189.8
"Indice di vecchiaia","Bologna",2019,191.2
"Indice di vecchiaia","Bologna",2020,194.2
"Indice di vecchiaia","Bologna",2021,196.227
"Indice di vecchiaia","Bologna",2022,199.834
"Indice di vecchiaia","Bologna",2023,204.172
"Indice di vecchiaia","Bologna",2024,209.5
"Indice di vecchiaia","Bologna",2025,215.7
"Indice di vecchiaia","Bologna",2026,221.4
"Indice di vecchiaia","Ferrara",2002,263.3
"Indice di vecchiaia","Ferrara",2003,261.9
"Indice di vecchiaia","Ferrara",2004,260.4
"Indice di vecchiaia","Ferrara",2005,258.3
"Indice di vecchiaia","Ferrara",2006,255.7
"Indice di vecchiaia","Ferrara",2007,252.7
"Indice di vecchiaia","Ferrara",2008,247.5
"Indice di vecchiaia","Ferrara",2009,241.6
"Indice di vecchiaia","Ferrara",2010,237.3
"Indice di vecchiaia","Ferrara",2011,232.2
"Indice di vecchiaia","Ferrara",2012,234.1
"Indice di vecchiaia","Ferrara",2013,235.3
"Indice di vecchiaia","Ferrara",2014,239.4
"Indice di vecchiaia","Ferrara",2015,241.7
"Indice di vecchiaia","Ferrara",2016,245.4
"Indice di vecchiaia","Ferrara",2017,250.5
"Indice di vecchiaia","Ferrara",2018,253.7
"Indice di vecchiaia","Ferrara",2019,257.3
"Indice di vecchiaia","Ferrara",2020,261.96
"Indice di vecchiaia","Ferrara",2021,265.325
"Indice di vecchiaia","Ferrara",2022,269.099
"Indice di vecchiaia","Ferrara",2023,273.471
"Indice di vecchiaia","Ferrara",2024,279.6
"Indice di vecchiaia","Ferrara",2025,288.3
"Indice di vecchiaia","Ferrara",2026,297.9
"Indice di vecchiaia","Ravenna",2002,223.7
"Indice di vecchiaia","Ravenna",2003,219.1
"Indice di vecchiaia","Ravenna",2004,215.1
"Indice di vecchiaia","Ravenna",2005,211.9
"Indice di vecchiaia","Ravenna",2006,208.3
"Indice di vecchiaia","Ravenna",2007,203.4
"Indice di vecchiaia","Ravenna",2008,197.6
"Indice di vecchiaia","Ravenna",2009,192
"Indice di vecchiaia","Ravenna",2010,188.6
"Indice di vecchiaia","Ravenna",2011,185.6
"Indice di vecchiaia","Ravenna",2012,186.1
"Indice di vecchiaia","Ravenna",2013,186.3
"Indice di vecchiaia","Ravenna",2014,187.9
"Indice di vecchiaia","Ravenna",2015,190.5
"Indice di vecchiaia","Ravenna",2016,192.9
"Indice di vecchiaia","Ravenna",2017,196
"Indice di vecchiaia","Ravenna",2018,199.2
"Indice di vecchiaia","Ravenna",2019,202.7
"Indice di vecchiaia","Ravenna",2020,206.03
"Indice di vecchiaia","Ravenna",2021,207.716
"Indice di vecchiaia","Ravenna",2022,212.729
"Indice di vecchiaia","Ravenna",2023,217.381
"Indice di vecchiaia","Ravenna",2024,224.6
"Indice di vecchiaia","Ravenna",2025,233.5
"Indice di vecchiaia","Ravenna",2026,242.8
"Indice di vecchiaia","Forli'",2002,183.3
"Indice di vecchiaia","Forli'",2003,181.4
"Indice di vecchiaia","Forli'",2004,180
"Indice di vecchiaia","Forli'",2005,179.5
"Indice di vecchiaia","Forli'",2006,178.7
"Indice di vecchiaia","Forli'",2007,177
"Indice di vecchiaia","Forli'",2008,174.1
"Indice di vecchiaia","Forli'",2009,170.3
"Indice di vecchiaia","Forli'",2010,168.1
"Indice di vecchiaia","Forli'",2011,166.1
"Indice di vecchiaia","Forli'",2012,167.3
"Indice di vecchiaia","Forli'",2013,168
"Indice di vecchiaia","Forli'",2014,170.2
"Indice di vecchiaia","Forli'",2015,172.8
"Indice di vecchiaia","Forli'",2016,176.1
"Indice di vecchiaia","Forli'",2017,179.3
"Indice di vecchiaia","Forli'",2018,182.1
"Indice di vecchiaia","Forli'",2019,185
"Indice di vecchiaia","Forli'",2020,189.79
"Indice di vecchiaia","Forli'",2021,193.249
"Indice di vecchiaia","Forli'",2022,198.152
"Indice di vecchiaia","Forli'",2023,202.892
"Indice di vecchiaia","Forli'",2024,208.8
"Indice di vecchiaia","Forli'",2025,216.4
"Indice di vecchiaia","Forli'",2026,225.5
"Indice di vecchiaia","Rimini",2002,153.4
"Indice di vecchiaia","Rimini",2003,152.8
"Indice di vecchiaia","Rimini",2004,153.5
"Indice di vecchiaia","Rimini",2005,151.7
"Indice di vecchiaia","Rimini",2006,152.2
"Indice di vecchiaia","Rimini",2007,152.1
"Indice di vecchiaia","Rimini",2008,151.5
"Indice di vecchiaia","Rimini",2009,150.3
"Indice di vecchiaia","Rimini",2010,150.5
"Indice di vecchiaia","Rimini",2011,149.9
"Indice di vecchiaia","Rimini",2012,152.6
"Indice di vecchiaia","Rimini",2013,153.7
"Indice di vecchiaia","Rimini",2014,155.9
"Indice di vecchiaia","Rimini",2015,159.4
"Indice di vecchiaia","Rimini",2016,162.2
"Indice di vecchiaia","Rimini",2017,166.1
"Indice di vecchiaia","Rimini",2018,169.9
"Indice di vecchiaia","Rimini",2019,173.5
"Indice di vecchiaia","Rimini",2020,178.73
"Indice di vecchiaia","Rimini",2021,181.609
"Indice di vecchiaia","Rimini",2022,187.833
"Indice di vecchiaia","Rimini",2023,195.74
"Indice di vecchiaia","Rimini",2024,204.9
"Indice di vecchiaia","Rimini",2025,215.3
"Indice di vecchiaia","Rimini",2026,227.8
"Indice di vecchiaia","Emilia-Romagna",2002,192.3
"Indice di vecchiaia","Emilia-Romagna",2003,189.3
"Indice di vecchiaia","Emilia-Romagna",2004,187.2
"Indice di vecchiaia","Emilia-Romagna",2005,185
"Indice di vecchiaia","Emilia-Romagna",2006,182.9
"Indice di vecchiaia","Emilia-Romagna",2007,180.8
"Indice di vecchiaia","Emilia-Romagna",2008,177.5
"Indice di vecchiaia","Emilia-Romagna",2009,173.7
"Indice di vecchiaia","Emilia-Romagna",2010,171.2
"Indice di vecchiaia","Emilia-Romagna",2011,168.7
"Indice di vecchiaia","Emilia-Romagna",2012,169.9
"Indice di vecchiaia","Emilia-Romagna",2013,170.6
"Indice di vecchiaia","Emilia-Romagna",2014,172.4
"Indice di vecchiaia","Emilia-Romagna",2015,174.5
"Indice di vecchiaia","Emilia-Romagna",2016,176.5
"Indice di vecchiaia","Emilia-Romagna",2017,178.8
"Indice di vecchiaia","Emilia-Romagna",2018,181.3
"Indice di vecchiaia","Emilia-Romagna",2019,183.7
"Indice di vecchiaia","Emilia-Romagna",2020,187.54
"Indice di vecchiaia","Emilia-Romagna",2021,189.687
"Indice di vecchiaia","Emilia-Romagna",2022,193.704
"Indice di vecchiaia","Emilia-Romagna",2023,198.404
"Indice di vecchiaia","Emilia-Romagna",2024,204.1
"Indice di vecchiaia","Emilia-Romagna",2025,211.1
"Indice di vecchiaia","Emilia-Romagna",2026,218.6
"Indice di vecchiaia","ITALIA",2002,131.7
"Indice di vecchiaia","ITALIA",2003,133.5
"Indice di vecchiaia","ITALIA",2004,135.6
"Indice di vecchiaia","ITALIA",2005,138
"Indice di vecchiaia","ITALIA",2006,140.3
"Indice di vecchiaia","ITALIA",2007,142.1
"Indice di vecchiaia","ITALIA",2008,143.1
"Indice di vecchiaia","ITALIA",2009,143.7
"Indice di vecchiaia","ITALIA",2010,144.4
"Indice di vecchiaia","ITALIA",2011,145.2
"Indice di vecchiaia","ITALIA",2012,148.4
"Indice di vecchiaia","ITALIA",2013,151.1
"Indice di vecchiaia","ITALIA",2014,154.6
"Indice di vecchiaia","ITALIA",2015,158.3
"Indice di vecchiaia","ITALIA",2016,162
"Indice di vecchiaia","ITALIA",2017,165.9
"Indice di vecchiaia","ITALIA",2018,169.5
"Indice di vecchiaia","ITALIA",2019,174
"Indice di vecchiaia","ITALIA",2020,179.35
"Indice di vecchiaia","ITALIA",2021,182.563
"Indice di vecchiaia","ITALIA",2022,187.607
"Indice di vecchiaia","ITALIA",2023,193.098
"Indice di vecchiaia","ITALIA",2024,199.8
"Indice di vecchiaia","ITALIA",2025,207.7
"Indice di vecchiaia","ITALIA",2026,216.3
