"indicatore","territorio","anno","valore"
"quoziente_di_nuzialità","Bologna",2007,3.5
"quoziente_di_nuzialità","Bologna",2008,3.4
"quoziente_di_nuzialità","Bologna",2009,3.2
"quoziente_di_nuzialità","Bologna",2010,3
"quoziente_di_nuzialità","Bologna",2011,2.8
"quoziente_di_nuzialità","Bologna",2012,2.9
"quoziente_di_nuzialità","Bologna",2013,2.7
"quoziente_di_nuzialità","Bologna",2014,2.7
"quoziente_di_nuzialità","Bologna",2015,2.8
"quoziente_di_nuzialità","Bologna",2016,2.9
"quoziente_di_nuzialità","Bologna",2017,2.7
"quoziente_di_nuzialità","Bologna",2018,2.8
"quoziente_di_nuzialità","Bologna",2019,2.6
"quoziente_di_nuzialità","Bologna",2020,1.7
"quoziente_di_nuzialità","Bologna",2021,2.5
"quoziente_di_nuzialità","Bologna",2022,2.9
"quoziente_di_nuzialità","Bologna",2023,2.92863963458453
"quoziente_di_nuzialità","Bologna",2024,2.8
"quoziente_di_nuzialità","Bologna",2025,2.7
"quoziente_di_nuzialità","Ferrara",2002,3.4
"quoziente_di_nuzialità","Ferrara",2003,3.3
"quoziente_di_nuzialità","Ferrara",2004,3.2
"quoziente_di_nuzialità","Ferrara",2005,3.1
"quoziente_di_nuzialità","Ferrara",2006,3.3
"quoziente_di_nuzialità","Ferrara",2007,3.5
"quoziente_di_nuzialità","Ferrara",2008,3.3
"quoziente_di_nuzialità","Ferrara",2009,3.1
"quoziente_di_nuzialità","Ferrara",2010,3.1
"quoziente_di_nuzialità","Ferrara",2011,2.9
"quoziente_di_nuzialità","Ferrara",2012,2.7
"quoziente_di_nuzialità","Ferrara",2013,2.5
"quoziente_di_nuzialità","Ferrara",2014,2.6
"quoziente_di_nuzialità","Ferrara",2015,2.7
"quoziente_di_nuzialità","Ferrara",2016,2.8
"quoziente_di_nuzialità","Ferrara",2017,2.8
"quoziente_di_nuzialità","Ferrara",2018,2.9
"quoziente_di_nuzialità","Ferrara",2019,2.9
"quoziente_di_nuzialità","Ferrara",2020,1.6
"quoziente_di_nuzialità","Ferrara",2021,2.6
"quoziente_di_nuzialità","Ferrara",2022,2.8
"quoziente_di_nuzialità","Ferrara",2023,2.97812360538537
"quoziente_di_nuzialità","Ferrara",2024,2.8
"quoziente_di_nuzialità","Ferrara",2025,2.9
"quoziente_di_nuzialità","Ravenna",2002,3.7
"quoziente_di_nuzialità","Ravenna",2003,3.4
"quoziente_di_nuzialità","Ravenna",2004,3.6
"quoziente_di_nuzialità","Ravenna",2005,3.6
"quoziente_di_nuzialità","Ravenna",2006,3.5
"quoziente_di_nuzialità","Ravenna",2007,3.6
"quoziente_di_nuzialità","Ravenna",2008,3.6
"quoziente_di_nuzialità","Ravenna",2009,3.3
"quoziente_di_nuzialità","Ravenna",2010,3
"quoziente_di_nuzialità","Ravenna",2011,3.1
"quoziente_di_nuzialità","Ravenna",2012,3
"quoziente_di_nuzialità","Ravenna",2013,2.9
"quoziente_di_nuzialità","Ravenna",2014,3
"quoziente_di_nuzialità","Ravenna",2015,3
"quoziente_di_nuzialità","Ravenna",2016,3.1
"quoziente_di_nuzialità","Ravenna",2017,2.8
"quoziente_di_nuzialità","Ravenna",2018,3
"quoziente_di_nuzialità","Ravenna",2019,2.9
"quoziente_di_nuzialità","Ravenna",2020,1.9
"quoziente_di_nuzialità","Ravenna",2021,2.9
"quoziente_di_nuzialità","Ravenna",2022,3
"quoziente_di_nuzialità","Ravenna",2023,3.13088171420298
"quoziente_di_nuzialità","Ravenna",2024,2.9
"quoziente_di_nuzialità","Ravenna",2025,3
"quoziente_di_nuzialità","Forli'",2002,3.7
"quoziente_di_nuzialità","Forli'",2003,3.5
"quoziente_di_nuzialità","Forli'",2004,3.2
"quoziente_di_nuzialità","Forli'",2005,3.5
"quoziente_di_nuzialità","Forli'",2006,3.4
"quoziente_di_nuzialità","Forli'",2007,3.4
"quoziente_di_nuzialità","Forli'",2008,3.3
"quoziente_di_nuzialità","Forli'",2009,3.1
"quoziente_di_nuzialità","Forli'",2010,3
"quoziente_di_nuzialità","Forli'",2011,2.8
"quoziente_di_nuzialità","Forli'",2012,2.6
"quoziente_di_nuzialità","Forli'",2013,2.6
"quoziente_di_nuzialità","Forli'",2014,2.6
"quoziente_di_nuzialità","Forli'",2015,2.8
"quoziente_di_nuzialità","Forli'",2016,2.8
"quoziente_di_nuzialità","Forli'",2017,2.5
"quoziente_di_nuzialità","Forli'",2018,2.6
"quoziente_di_nuzialità","Forli'",2019,2.4
"quoziente_di_nuzialità","Forli'",2020,1.7
"quoziente_di_nuzialità","Forli'",2021,2.7
"quoziente_di_nuzialità","Forli'",2022,3
"quoziente_di_nuzialità","Forli'",2023,2.9115569946205
"quoziente_di_nuzialità","Forli'",2024,2.6
"quoziente_di_nuzialità","Forli'",2025,2.6
"quoziente_di_nuzialità","Rimini",2002,5.3
"quoziente_di_nuzialità","Rimini",2003,4.2
"quoziente_di_nuzialità","Rimini",2004,3.8
"quoziente_di_nuzialità","Rimini",2005,3.9
"quoziente_di_nuzialità","Rimini",2006,3.8
"quoziente_di_nuzialità","Rimini",2007,4
"quoziente_di_nuzialità","Rimini",2008,3.7
"quoziente_di_nuzialità","Rimini",2009,3.6
"quoziente_di_nuzialità","Rimini",2010,3.2
"quoziente_di_nuzialità","Rimini",2011,3.2
"quoziente_di_nuzialità","Rimini",2012,3
"quoziente_di_nuzialità","Rimini",2013,3.2
"quoziente_di_nuzialità","Rimini",2014,3
"quoziente_di_nuzialità","Rimini",2015,3.1
"quoziente_di_nuzialità","Rimini",2016,3.2
"quoziente_di_nuzialità","Rimini",2017,2.8
"quoziente_di_nuzialità","Rimini",2018,3
"quoziente_di_nuzialità","Rimini",2019,3
"quoziente_di_nuzialità","Rimini",2020,1.7
"quoziente_di_nuzialità","Rimini",2021,2.6
"quoziente_di_nuzialità","Rimini",2022,3
"quoziente_di_nuzialità","Rimini",2023,2.91114381728153
