"indicatore","territorio","anno","valore"
"tasso_di_crescita_totale","Bologna",2007,10.4
"tasso_di_crescita_totale","Bologna",2008,11.9
"tasso_di_crescita_totale","Bologna",2009,7.3
"tasso_di_crescita_totale","Bologna",2010,6.6
"tasso_di_crescita_totale","Bologna",2011,6
"tasso_di_crescita_totale","Bologna",2012,7.5
"tasso_di_crescita_totale","Bologna",2013,5.7
"tasso_di_crescita_totale","Bologna",2014,3.1
"tasso_di_crescita_totale","Bologna",2015,2.9
"tasso_di_crescita_totale","Bologna",2016,4.8
"tasso_di_crescita_totale","Bologna",2017,2.7
"tasso_di_crescita_totale","Bologna",2018,4.9
"tasso_di_crescita_totale","Bologna",2019,3.8
"tasso_di_crescita_totale","Bologna",2020,-5.8
"tasso_di_crescita_totale","Bologna",2021,-4.7
"tasso_di_crescita_totale","Bologna",2022,3.3
"tasso_di_crescita_totale","Bologna",2023,3.3
"tasso_di_crescita_totale","Bologna",2024,2.6
"tasso_di_crescita_totale","Bologna",2025,4
"tasso_di_crescita_totale","Ferrara",2002,-0.2
"tasso_di_crescita_totale","Ferrara",2003,3.6
"tasso_di_crescita_totale","Ferrara",2004,5.4
"tasso_di_crescita_totale","Ferrara",2005,4.2
"tasso_di_crescita_totale","Ferrara",2006,4.4
"tasso_di_crescita_totale","Ferrara",2007,7.7
"tasso_di_crescita_totale","Ferrara",2008,6.2
"tasso_di_crescita_totale","Ferrara",2009,2.2
"tasso_di_crescita_totale","Ferrara",2010,2
"tasso_di_crescita_totale","Ferrara",2011,-2.4
"tasso_di_crescita_totale","Ferrara",2012,-1.6
"tasso_di_crescita_totale","Ferrara",2013,-2.3
"tasso_di_crescita_totale","Ferrara",2014,-3
"tasso_di_crescita_totale","Ferrara",2015,-7.4
"tasso_di_crescita_totale","Ferrara",2016,-8.3
"tasso_di_crescita_totale","Ferrara",2017,-3.9
"tasso_di_crescita_totale","Ferrara",2018,-2.6
"tasso_di_crescita_totale","Ferrara",2019,-3
"tasso_di_crescita_totale","Ferrara",2020,-7.1
"tasso_di_crescita_totale","Ferrara",2021,-7.3
"tasso_di_crescita_totale","Ferrara",2022,-0.8
"tasso_di_crescita_totale","Ferrara",2023,1.1
"tasso_di_crescita_totale","Ferrara",2024,-0.2
"tasso_di_crescita_totale","Ferrara",2025,2.6
"tasso_di_crescita_totale","Ravenna",2002,9.1
"tasso_di_crescita_totale","Ravenna",2003,11.7
"tasso_di_crescita_totale","Ravenna",2004,12.8
"tasso_di_crescita_totale","Ravenna",2005,11.4
"tasso_di_crescita_totale","Ravenna",2006,10.7
"tasso_di_crescita_totale","Ravenna",2007,17.4
"tasso_di_crescita_totale","Ravenna",2008,16.5
"tasso_di_crescita_totale","Ravenna",2009,9.7
"tasso_di_crescita_totale","Ravenna",2010,7.1
"tasso_di_crescita_totale","Ravenna",2011,5.3
"tasso_di_crescita_totale","Ravenna",2012,4
"tasso_di_crescita_totale","Ravenna",2013,1.7
"tasso_di_crescita_totale","Ravenna",2014,-2.2
"tasso_di_crescita_totale","Ravenna",2015,-1.1
"tasso_di_crescita_totale","Ravenna",2016,-0.2
"tasso_di_crescita_totale","Ravenna",2017,0
"tasso_di_crescita_totale","Ravenna",2018,-2.6
"tasso_di_crescita_totale","Ravenna",2019,-2.4
"tasso_di_crescita_totale","Ravenna",2020,-3.5
"tasso_di_crescita_totale","Ravenna",2021,-2.6
"tasso_di_crescita_totale","Ravenna",2022,1.9
"tasso_di_crescita_totale","Ravenna",2023,2.3
"tasso_di_crescita_totale","Ravenna",2024,-0.1
"tasso_di_crescita_totale","Ravenna",2025,1.4
"tasso_di_crescita_totale","Forli'",2002,8.9
"tasso_di_crescita_totale","Forli'",2003,11.9
"tasso_di_crescita_totale","Forli'",2004,11
"tasso_di_crescita_totale","Forli'",2005,8.2
"tasso_di_crescita_totale","Forli'",2006,7.4
"tasso_di_crescita_totale","Forli'",2007,12.9
"tasso_di_crescita_totale","Forli'",2008,11.9
"tasso_di_crescita_totale","Forli'",2009,10.1
"tasso_di_crescita_totale","Forli'",2010,6.7
"tasso_di_crescita_totale","Forli'",2011,4.5
"tasso_di_crescita_totale","Forli'",2012,2.6
"tasso_di_crescita_totale","Forli'",2013,2.5
"tasso_di_crescita_totale","Forli'",2014,-2
"tasso_di_crescita_totale","Forli'",2015,-3.1
"tasso_di_crescita_totale","Forli'",2016,-1
