"indicatore","territorio","anno","valore"
"crescita_naturale","Ferrara",2003,-6.5
"crescita_naturale","Ferrara",2004,-5.9
"crescita_naturale","Ferrara",2005,-5.4
"crescita_naturale","Ferrara",2006,-5.2
"crescita_naturale","Ferrara",2007,-5.2
"crescita_naturale","Ferrara",2008,-5
"crescita_naturale","Ferrara",2009,-5.2
"crescita_naturale","Ferrara",2010,-5.3
"crescita_naturale","Ferrara",2011,-5.2
"crescita_naturale","Ferrara",2012,-6.1
"crescita_naturale","Ferrara",2013,-5.6
"crescita_naturale","Ferrara",2014,-6.4
"crescita_naturale","Ferrara",2015,-8.2
"crescita_naturale","Ferrara",2016,-7.7
"crescita_naturale","Ferrara",2017,-8.6
"crescita_naturale","Ferrara",2018,-8
"crescita_naturale","Ferrara",2019,-7.8
"crescita_naturale","Ferrara",2020,-10
"crescita_naturale","Ferrara",2021,-10.2
"crescita_naturale","Ferrara",2022,-10
"crescita_naturale","Ferrara",2023,-8.5
"crescita_naturale","Ferrara",2024,-8.9
"crescita_naturale","Ferrara",2025,-8.3
"crescita_naturale","Ravenna",2002,-3.5
"crescita_naturale","Ravenna",2003,-4.1
"crescita_naturale","Ravenna",2004,-2.5
"crescita_naturale","Ravenna",2005,-2.6
"crescita_naturale","Ravenna",2006,-1.8
"crescita_naturale","Ravenna",2007,-1.9
"crescita_naturale","Ravenna",2008,-1.7
"crescita_naturale","Ravenna",2009,-1.9
"crescita_naturale","Ravenna",2010,-1.5
"crescita_naturale","Ravenna",2011,-2.8
"crescita_naturale","Ravenna",2012,-2.9
"crescita_naturale","Ravenna",2013,-3.2
"crescita_naturale","Ravenna",2014,-3.3
"crescita_naturale","Ravenna",2015,-4.7
"crescita_naturale","Ravenna",2016,-4.4
"crescita_naturale","Ravenna",2017,-5
"crescita_naturale","Ravenna",2018,-4.9
"crescita_naturale","Ravenna",2019,-6.1
"crescita_naturale","Ravenna",2020,-7.3
"crescita_naturale","Ravenna",2021,-7.3
"crescita_naturale","Ravenna",2022,-7.4
"crescita_naturale","Ravenna",2023,-6.5
"crescita_naturale","Ravenna",2024,-6.5
"crescita_naturale","Ravenna",2025,-7.2
"crescita_naturale","Forli'",2002,-2
"crescita_naturale","Forli'",2003,-2.4
"crescita_naturale","Forli'",2004,-0.5
"crescita_naturale","Forli'",2005,-1.3
"crescita_naturale","Forli'",2006,-0.6
"crescita_naturale","Forli'",2007,-0.8
"crescita_naturale","Forli'",2008,-1
"crescita_naturale","Forli'",2009,-1
"crescita_naturale","Forli'",2010,-0.7
"crescita_naturale","Forli'",2011,-1
"crescita_naturale","Forli'",2012,-1.8
"crescita_naturale","Forli'",2013,-1.8
"crescita_naturale","Forli'",2014,-2.2
"crescita_naturale","Forli'",2015,-3.2
"crescita_naturale","Forli'",2016,-3
"crescita_naturale","Forli'",2017,-4
"crescita_naturale","Forli'",2018,-3.7
"crescita_naturale","Forli'",2019,-4.6
"crescita_naturale","Forli'",2020,-6
"crescita_naturale","Forli'",2021,-6.6
"crescita_naturale","Forli'",2022,-5.8
"crescita_naturale","Forli'",2023,-5
"crescita_naturale","Forli'",2024,-5.2
"crescita_naturale","Forli'",2025,-5.7
"crescita_naturale","Rimini",2002,0.3
"crescita_naturale","Rimini",2003,-0.6
"crescita_naturale","Rimini",2004,0.2
"crescita_naturale","Rimini",2005,0.6
"crescita_naturale","Rimini",2006,0.4
"crescita_naturale","Rimini",2007,0.6
"crescita_naturale","Rimini",2008,0.7
"crescita_naturale","Rimini",2009,0.5
"crescita_naturale","Rimini",2010,0.9
"crescita_naturale","Rimini",2011,-0.3
"crescita_naturale","Rimini",2012,-0.5
"crescita_naturale","Rimini",2013,-0.6
"crescita_naturale","Rimini",2014,-0.9
"crescita_naturale","Rimini",2015,-2
"crescita_naturale","Rimini",2016,-1.9
"crescita_naturale","Rimini",2017,-3
"crescita_naturale","Rimini",2018,-2.9
"crescita_naturale","Rimini",2019,-3.5
"crescita_naturale","Rimini",2020,-6.1
"crescita_naturale","Rimini",2021,-5.5
"crescita_naturale","Rimini",2022,-5.4
"crescita_naturale","Rimini",2023,-4.6
"crescita_naturale","Rimini",2024,-4.9
"crescita_naturale","Rimini",2025,-4.9
"crescita_naturale","Emilia-Romagna",2002,-2.5
"crescita_naturale","Emilia-Romagna",2003,-3.1
"crescita_naturale","Emilia-Romagna",2004,-1.7
"crescita_naturale","Emilia-Romagna",2005,-1.9
"crescita_naturale","Emilia-Romagna",2006,-1.5
"crescita_naturale","Emilia-Romagna",2007,-1.4
"crescita_naturale","Emilia-Romagna",2008,-1.4
"crescita_naturale","Emilia-Romagna",2009,-1.3
"crescita_naturale","Emilia-Romagna",2010,-1.3
"crescita_naturale","Emilia-Romagna",2011,-1.6
"crescita_naturale","Emilia-Romagna",2012,-2.2
"crescita_naturale","Emilia-Romagna",2013,-2.2
"crescita_naturale","Emilia-Romagna",2014,-2.5
"crescita_naturale","Emilia-Romagna",2015,-3.6
"crescita_naturale","Emilia-Romagna",2016,-3.3
"crescita_naturale","Emilia-Romagna",2017,-4.1
"crescita_naturale","Emilia-Romagna",2018,-3.9
"crescita_naturale","Emilia-Romagna",2019,-4.3
"crescita_naturale","Emilia-Romagna",2020,-6.6
"crescita_naturale","Emilia-Romagna",2021,-5.7
"crescita_naturale","Emilia-Romagna",2022,-5.7
"crescita_naturale","Emilia-Romagna",2023,-5.1
"crescita_naturale","Emilia-Romagna",2024,-5.1
"crescita_naturale","Emilia-Romagna",2025,-5.2
"crescita_naturale","ITALIA",2002,-0.3
"crescita_naturale","ITALIA",2003,-0.7
"crescita_naturale","ITALIA",2004,0.3
"crescita_naturale","ITALIA",2005,-0.2
"crescita_naturale","ITALIA",2006,0
"crescita_naturale","ITALIA",2007,-0.1
"crescita_naturale","ITALIA",2008,-0.1
"crescita_naturale","ITALIA",2009,-0.4
"crescita_naturale","ITALIA",2010,-0.4
"crescita_naturale","ITALIA",2011,-0.8
"crescita_naturale","ITALIA",2012,-1.3
"crescita_naturale","ITALIA",2013,-1.4
"crescita_naturale","ITALIA",2014,-1.6
"crescita_naturale","ITALIA",2015,-2.7
"crescita_naturale","ITALIA",2016,-2.4
"crescita_naturale","ITALIA",2017,-3.2
"crescita_naturale","ITALIA",2018,-3.2
"crescita_naturale","ITALIA",2019,-3.6
"crescita_naturale","ITALIA",2020,-5.6
"crescita_naturale","ITALIA",2021,-5.1
"crescita_naturale","ITALIA",2022,-5.5
"crescita_naturale","ITALIA",2023,-4.9
"crescita_naturale","ITALIA",2024,-4.8
"crescita_naturale","ITALIA",2025,-5
